,parcode,trial,fix_item,fix_time,fix_num,rev_fix_num
1726,3,213,1,383.276242180727,2,2
1727,3,213,2,1566.5462529286701,3,1
1728,3,214,1,83.5161531576887,1,5
1729,3,214,2,483.205313561484,2,4
1730,3,214,1,783.325360738672,3,3
1731,3,214,2,716.800917871296,4,2
1732,3,214,1,1349.8635494615899,5,1
1733,3,215,2,183.678354369476,1,4
1734,3,215,1,466.49401867762197,2,3
1735,3,215,2,983.208062825724,3,2
1736,3,215,1,1350.00723949634,4,1
1737,3,216,1,550.057091051713,1,3
1738,3,216,2,900.0698289601131,2,2
1739,3,216,1,799.9204572988671,3,1
1740,3,217,1,350.056357914582,1,4
1741,3,217,2,683.456038008444,2,3
1742,3,217,1,1200.00293245539,3,2
1743,3,217,2,783.326460397802,4,1
1744,3,218,2,333.38465122506,1,3
1745,3,218,1,866.792028886266,2,2
1746,3,218,2,883.346804184839,3,1
1747,3,219,2,216.85608453117297,1,2
1748,3,219,1,1216.66877437383,2,1
1749,3,220,1,500.048202229664,1,3
1750,3,220,2,733.332600211725,2,2
1751,3,220,1,1100.13764176983,3,1
1752,3,221,2,16.719725681468802,1,4
1753,3,221,1,533.473724266514,2,3
1754,3,221,2,1299.84989529476,3,2
1755,3,221,1,1166.66281782091,4,1
1756,3,222,1,83.5377800976858,1,5
1757,3,222,2,499.84659615438403,2,4
1758,3,222,1,1866.8569093570102,3,3
1759,3,222,2,1633.2858642563199,4,2
1760,3,222,1,2033.3423140691602,5,1
1761,3,224,1,766.714868834242,1,3
1762,3,224,2,1199.9985338188699,2,2
1763,3,224,1,916.6605267673731,3,1
1764,3,225,2,516.854068497196,1,7
1765,3,225,1,1066.63037766702,2,6
1766,3,225,2,366.699473350309,3,5
1767,3,225,1,399.98203876893996,4,4
1768,3,225,2,1583.3521193126198,5,3
1769,3,225,1,633.3151888102291,6,2
1770,3,225,2,3550.03693059552,7,1
1771,3,226,2,50.1994981896132,1,6
1772,3,226,1,533.321970026009,2,5
1773,3,226,2,1000.2206668723401,3,4
1774,3,226,1,899.777683662251,4,3
1775,3,226,2,1383.3330584457099,5,2
1776,3,226,1,1683.33983968478,6,1
1777,3,227,1,0.0549834221601486,1,6
1778,3,227,2,466.787630110048,2,5
1779,3,227,1,899.878486641683,3,4
1780,3,227,2,483.449806575663,4,3
1781,3,227,1,5566.54002156574,5,2
1782,3,227,2,2033.3184878109,6,1
1783,3,228,2,1083.5458443034402,1,3
1784,3,228,1,1616.67280644178,2,2
1785,3,228,2,1433.5373218636998,3,1
1786,3,229,1,1750.04682759754,1,3
1787,3,229,2,4816.8208951829,2,2
1788,3,229,1,2466.50061674882,3,1
1789,3,230,2,1083.3816271042501,1,2
1790,3,230,1,1683.3292095689098,2,1
1791,3,231,2,50.18300318624821,1,5
1792,3,231,1,416.672073304653,2,4
1793,3,231,2,416.657044552267,3,3
1794,3,231,1,1083.3541353931698,4,2
1795,3,231,2,850.007422850467,5,1
1796,3,232,1,16.8586503714323,1,5
1797,3,232,2,216.531315818429,2,4
1798,3,232,1,283.468867535703,3,3
1799,3,232,2,1333.19917379413,4,2
1800,3,232,1,1200.00146620441,5,1
1801,3,233,2,500.20765408407897,1,2
1802,3,233,1,1416.5056569036099,2,1
1803,3,234,1,766.6906761005521,1,2
1804,3,234,2,1300.12334615458,2,1
1805,3,235,1,83.4006880177185,1,7
1806,3,235,2,683.440276072361,2,6
1807,3,235,1,1683.3391066175,3,5
1808,3,235,2,1800.00256595667,4,4
1809,3,235,1,1616.520319134,5,3
1810,3,235,2,533.473724266514,6,2
1811,3,235,1,1033.32581894938,7,1
1812,3,236,2,633.531090337783,1,3
1813,3,236,1,1100.0016495818302,2,2
1814,3,236,2,1033.33828179166,3,1
1815,3,237,2,883.5634388960901,1,2
1816,3,237,1,3616.6317522292998,2,1
1817,3,238,2,983.3818103652451,1,2
1818,3,238,1,1150.1688907155801,2,1
1819,3,239,1,850.249716429971,1,2
1820,3,239,2,1316.53773051221,2,1
1821,3,240,2,2266.70442195609,1,2
1822,3,240,1,1316.8108148966,2,1
1823,3,241,1,66.84591260273011,1,4
1824,3,241,2,616.676472011022,2,3
1825,3,241,1,1233.33241697401,3,2
1826,3,241,2,1583.3367239683898,4,1
1827,3,242,1,533.525042235851,1,3
1828,3,242,2,1050.0074226874901,2,2
1829,3,242,1,916.667858022265,3,1
1830,3,243,1,50.1819035271183,1,5
1831,3,243,2,583.3851093193521,2,4
1832,3,243,1,616.617089952342,3,3
1833,3,243,2,983.3359909243879,4,2
1834,3,243,1,999.8625414446001,5,1
1835,3,244,1,150.158627191558,1,3
1836,3,244,2,766.678579733707,2,2
1837,3,244,1,933.3520276704801,3,1
1838,3,245,2,50.1764052314684,1,5
1839,3,245,1,216.536081046797,2,4
1840,3,245,2,583.459886838682,3,3
1841,3,245,1,450.010355212726,4,2
1842,3,245,2,716.665292042308,5,1
1843,3,247,1,566.864790278487,1,2
1844,3,247,2,1733.3457962377,2,1
1845,3,248,2,16.718992497772,1,4
1846,3,248,1,533.450997900218,2,3
1847,3,248,2,900.0078809913251,3,2
1848,3,248,1,1450.24055242538,4,1
1849,3,249,2,116.833174834028,1,4
1850,3,249,1,466.674730880186,2,3
1851,3,249,2,1483.4663015790302,3,2
1852,3,249,1,1183.20769630373,4,1
1853,3,250,2,33.5281578591093,1,3
1854,3,250,1,616.519219474867,2,2
1855,3,250,2,1633.4742741892098,3,1
1856,3,251,1,50.1716398866847,1,6
1857,3,251,2,483.214110950939,2,5
1858,3,251,1,3466.81072330102,3,4
1859,3,251,2,1366.6598853888001,4,3
1860,3,251,1,349.849986843765,5,2
1861,3,251,2,366.666849935427,6,1
1862,3,252,1,50.177138298749895,1,3
1863,3,252,2,1349.9540888005902,2,2
1864,3,252,1,900.074594188482,3,1
1865,3,253,1,383.381810388528,1,2
1866,3,253,2,1566.82043697219,2,1
1867,3,254,1,116.717709577642,1,4
1868,3,254,2,916.80201748386,2,3
1869,3,254,1,700.0097137643021,3,2
1870,3,254,2,849.964535678737,4,1
1871,3,255,2,466.84371319133794,1,2
1872,3,255,1,1566.67784671299,2,1
1873,3,256,1,383.38217686396104,1,5
1874,3,256,2,500.127011793666,2,4
1875,3,256,1,766.53488969896,3,3
1876,3,256,2,816.79120415356,4,2
1877,3,256,1,1700.0115464907099,5,1
1878,3,257,1,933.545935899019,1,7
1879,3,257,2,1249.97516581789,2,6
1880,3,257,1,466.649438603781,3,5
1881,3,257,2,1599.87133869436,4,4
1882,3,257,1,950.126370298676,5,3
1883,3,257,2,2416.68930149172,6,2
1884,3,257,1,649.984696297906,7,1
1885,3,258,2,1000.0476522836801,1,7
1886,3,258,1,750.1483636442571,2,6
1887,3,258,2,816.650080028921,3,5
1888,3,258,1,1200.02785825636,4,4
1889,3,258,2,349.955188459717,5,3
1890,3,258,1,600.006231456064,6,2
1891,3,258,2,916.541029582731,7,1
1892,3,259,2,733.3908827276899,1,4
1893,3,259,1,583.461352973245,2,3
1894,3,259,2,549.8580512357879,3,2
1895,3,259,1,733.4568627411501,4,1
1896,3,260,1,183.68201993871497,1,4
1897,3,260,2,433.178096776828,2,3
1898,3,260,1,349.918532883748,3,2
1899,3,260,2,866.7363122804089,4,1
1900,3,261,2,583.7051129201429,1,7
1901,3,261,1,666.499517043121,2,6
1902,3,261,2,716.508772573434,3,5
1903,3,261,1,433.332416927442,4,4
1904,3,261,2,400.000000023283,5,3
1905,3,261,1,1466.8294176226502,6,2
1906,3,261,2,1533.30144297797,7,1
1907,3,262,2,167.092788266018,1,2
1908,3,262,1,1033.08535809629,2,1
1909,3,263,1,566.85745914001,1,4
1910,3,263,2,1083.19651626516,2,3
1911,3,263,1,933.4649270167571,3,2
1912,3,263,2,766.6800459846851,4,1
1913,3,264,2,483.38859167415603,1,2
1914,3,264,1,1266.7601384455302,2,1
1915,3,266,2,466.86460694763804,1,2
1916,3,266,1,1566.48173904978,2,1
1917,3,267,2,66.8638739734888,1,4
1918,3,267,1,1416.6834366042199,2,3
1919,3,267,2,733.1830452894791,3,2
1920,3,267,1,1100.15450336505,4,1
1921,3,268,2,516.879727365449,1,2
1922,3,268,1,1216.6416492546,2,1
1923,3,269,1,416.85278550721705,1,3
1924,3,269,2,766.5132629917931,2,2
1925,3,269,1,2516.81851246394,3,1
1926,3,270,2,383.50680610165,1,2
1927,3,270,1,999.878303380683,2,1
1928,3,271,1,533.384284586646,1,2
1929,3,271,2,1616.8384898919599,2,1
1930,3,272,2,350.187951582484,1,3
1931,3,272,1,833.3320503588769,2,2
1932,3,272,2,1133.26405431144,3,1
1933,3,273,2,383.526233490556,1,3
1934,3,273,1,716.529299737886,2,2
1935,3,273,2,1600.15761922114,3,1
1936,3,274,2,600.184744340368,1,4
1937,3,274,1,1500.02034381032,2,3
1938,3,274,2,483.303184155375,3,2
1939,3,274,1,1116.68178706896,4,1
1940,3,275,2,533.5250421194361,1,5
1941,3,275,1,266.65420376229997,2,4
1942,3,275,2,533.343596966006,3,3
1943,3,275,1,1066.52480934281,4,2
1944,3,275,2,1016.8080657022099,5,1
1945,3,276,2,483.387492015027,1,2
1946,3,276,1,1200.12939430308,2,1
1947,3,277,2,500.051867798902,1,3
1948,3,277,1,933.3315005060291,2,2
1949,3,277,2,899.9946849653501,3,1
1950,3,278,1,533.537505078129,1,2
1951,3,278,2,1699.84183111228,2,1
1952,3,279,2,2366.71816778835,1,2
1953,3,279,1,1483.49489294924,2,1
1954,3,280,2,550.202980521135,1,2
1955,3,280,1,1149.8492537066302,2,1
1956,3,281,1,433.38300171308197,1,2
1957,3,281,2,1066.81548850611,2,1
1958,3,282,2,1216.86268248595,1,2
1959,3,282,1,1283.31674670335,2,1
1960,3,283,1,116.867264499888,1,2
1961,3,283,2,1666.65823594667,2,1
1962,3,284,2,583.536130492575,1,6
1963,3,284,1,633.322519948706,2,5
1964,3,284,2,1066.65347062517,3,4
1965,3,284,1,666.683161747642,4,3
1966,3,284,2,966.6492552496491,5,2
1967,3,284,1,1183.3304924657598,6,1
1968,3,285,2,1550.0523258233402,1,2
1969,3,285,1,1783.32316142041,2,1
1970,3,286,1,2783.54676056188,1,3
1971,3,286,2,933.344696648419,2,2
1972,3,286,1,1149.98854510486,3,1
1973,3,287,1,716.871663113125,1,4
1974,3,287,2,849.842105992138,2,3
1975,3,287,1,966.6624512756239,3,2
1976,3,287,2,1433.46950889099,4,1
1977,3,288,1,1566.8941147159803,1,4
1978,3,288,2,883.151796413586,2,3
1979,3,288,1,5700.12847799808,3,2
1980,3,288,2,1316.52673380449,4,1
1981,3,289,2,1200.18217840698,1,3
1982,3,289,1,799.993035383523,2,2
1983,3,289,2,2483.18002128508,3,1
1984,3,290,2,650.216359761544,1,3
1985,3,290,1,3249.81644703075,2,2
1986,3,290,2,1316.80824898649,3,1
1987,3,291,2,566.884584259242,1,2
1988,3,291,1,1333.1603188999,2,1
1989,3,292,2,750.05195941776,1,4
1990,3,292,1,1083.4963591769301,2,3
1991,3,292,2,850.146714015864,3,2
1992,3,292,1,916.509505710565,4,1
1993,3,293,2,633.434319635853,1,2
1994,3,293,1,1233.6524204583802,2,1
1995,3,294,2,4767.06676278263,1,4
1996,3,294,1,1149.7869391460001,2,3
1997,3,294,2,1033.1810292555,3,2
1998,3,294,1,1967.0440362533602,4,1
1999,3,295,2,666.86717281118,1,5
2000,3,295,1,849.850170197897,2,4
2001,3,295,2,1200.14515623916,3,3
2002,3,295,1,699.849162134342,4,2
2003,3,295,2,2216.80476667825,5,1
2004,3,296,1,883.3823602180929,1,5
2005,3,296,2,766.8127393117171,2,4
2006,3,296,1,699.9290713574741,3,3
2007,3,296,2,716.670423862524,4,2
2008,3,296,1,833.631160203367,5,1
2009,3,297,2,900.048202136531,1,3
2010,3,297,1,800.362890586257,2,2
2011,3,297,2,849.7658622218299,3,1
2012,3,299,1,850.191067438573,1,2
2013,3,299,2,1449.9920273665302,2,1
2014,3,300,1,850.051409448497,1,6
2015,3,300,2,533.332600258291,2,5
2016,3,300,1,1616.8036670423999,3,4
2017,3,300,2,1516.5238013723902,4,3
2018,3,300,1,1900.13727522455,5,2
2019,3,300,2,1166.6635510046,6,1
2020,7,2,1,850.1954660750929,1,2
2021,7,2,2,1249.966001953,2,1
2022,7,3,1,566.8629575520749,1,2
2023,7,3,2,1349.8551186639802,2,1
2024,7,4,2,1050.17640511505,1,2
2025,7,4,1,1066.65823585354,2,1
2026,7,5,2,1066.72494905069,1,2
2027,7,5,1,1433.4665765054501,2,1
2028,7,6,1,1233.50946360733,1,2
2029,7,6,2,1599.8673066496801,2,1
2030,7,7,1,833.535122568719,1,2
2031,7,7,2,1016.8505861656698,2,1
2032,7,8,1,650.2511824946849,1,2
2033,7,8,2,999.9816722702229,2,1
2034,7,9,1,716.86066640541,1,2
2035,7,9,2,1466.6575028095401,2,1
2036,7,10,2,1050.2060961443901,1,2
2037,7,10,1,983.314364100806,2,1
2038,7,11,1,1200.18474431708,1,2
2039,7,11,2,1350.0186026794802,2,1
2040,7,12,1,1066.88733352348,1,2
2041,7,12,2,4483.30135131255,2,1
2042,7,13,2,1183.52769967169,1,2
2043,7,13,1,1266.51527895592,2,1
2044,7,14,2,916.88559227623,1,2
2045,7,14,1,1399.8526444192998,2,1
2046,7,15,2,1183.54822695255,1,2
2047,7,15,1,1483.37869462557,2,1
2048,7,16,1,5267.08747306839,1,2
2049,7,16,2,1183.10432741418,2,1
2050,7,17,2,1383.75056593213,1,2
2051,7,17,1,1583.2810073625303,2,1
2052,7,18,2,700.2725345082581,1,2
2053,7,18,1,1199.98497120105,2,1
2054,7,19,1,600.1752138836309,1,3
2055,7,19,2,6933.149688760749,2,2
2056,7,19,1,1516.8401392875198,3,1
2057,7,20,2,716.7059797793629,1,2
2058,7,20,1,700.1772299408909,2,1
2059,7,21,1,1083.42048211489,1,3
2060,7,21,2,1500.1266450854,2,2
2061,7,21,1,449.999725096859,3,1
2062,7,22,1,800.252190674655,1,2
2063,7,22,2,716.678854660131,2,1
2064,7,23,2,583.556657657027,1,2
2065,7,23,1,966.6837115073579,2,1
2066,7,24,2,983.3898745710029,1,2
2067,7,24,1,2083.48976122215,2,1
2068,7,25,2,616.714593954384,1,2
2069,7,25,1,866.7997265001759,2,1
2070,7,26,2,816.8813769007099,1,2
2071,7,26,1,2049.97846484184,2,1
2072,7,27,1,600.0476522604,1,2
2073,7,27,2,866.769302403554,2,1
2074,7,28,2,700.1999563071879,1,2
2075,7,28,1,1616.98181333486,2,1
2076,7,29,2,433.50506492424796,1,2
2077,7,29,1,1033.3331500878598,2,1
2078,7,30,1,916.882293298841,1,2
2079,7,30,2,2349.99990835786,2,1
2080,7,31,1,683.35780093912,1,2
2081,7,31,2,1700.0049485359302,2,1
2082,7,32,2,1650.0444449484303,1,2
2083,7,32,1,1249.9956929823402,2,1
2084,7,33,1,383.56398884207,1,2
2085,7,33,2,1516.89878827892,2,1
2086,7,34,2,633.528891019523,1,2
2087,7,34,1,1799.94465003256,2,1
2088,7,35,2,600.1444230787461,1,2
2089,7,35,1,1100.09182232898,2,1
2090,7,36,1,783.4785812301559,1,2
2091,7,36,2,1166.56861291267,2,1
2092,7,37,1,833.569212234579,1,2
2093,7,37,2,949.925863998942,2,1
2094,7,38,2,717.047243495472,1,3
2095,7,38,1,1599.87537097186,2,2
2096,7,38,2,749.9742493964729,3,1
2097,7,39,2,466.672164970078,1,2
2098,7,39,1,783.5295326076449,2,1
2099,7,40,2,650.08293336723,1,3
2100,7,40,1,1949.95042320807,2,2
2101,7,40,2,3883.49196047056,3,1
2102,7,41,1,483.493426814675,1,2
2103,7,41,2,1300.04197068047,2,1
2104,7,42,2,450.03308169543703,1,2
2105,7,42,1,900.374803575687,2,1
2106,7,43,2,367.12284584063997,1,4
2107,7,43,1,1416.2959867389902,2,3
2108,7,43,2,4183.30300087109,3,2
2109,7,43,1,1783.3004349377,4,1
2110,7,44,1,483.53594727814203,1,2
2111,7,44,2,1366.74199393019,2,1
2112,7,45,1,466.860208311118,1,2
2113,7,45,2,1783.32975949161,2,1
2114,7,46,1,466.844812966883,1,2
2115,7,46,2,950.0039404956619,2,1
2116,7,47,1,933.509280323051,1,2
2117,7,47,2,2099.84183101915,2,1
2118,7,48,1,516.881560208276,1,2
2119,7,48,2,983.3103319397198,2,1
2120,7,49,2,433.534022886306,1,2
2121,7,49,1,716.656128177419,2,1
2122,7,50,1,433.383368188515,1,2
2123,7,50,2,1033.66928210016,2,1
2124,7,51,2,400.386350229383,1,2
2125,7,51,1,1383.1387836253302,2,1
2126,7,52,2,316.73017248977,1,2
2127,7,52,1,1033.4559463663,2,1
2128,7,53,1,700.1020859461279,1,2
2129,7,53,2,1933.49938327447,2,1
2130,7,54,2,666.939751012251,1,2
2131,7,54,1,866.6450397577139,2,1
2132,7,55,1,2433.5189940175,1,3
2133,7,55,2,1949.8305594315802,2,2
2134,7,55,1,1133.4608949255198,3,1
2135,7,56,2,550.21287756972,1,2
2136,7,56,1,749.8378905002029,2,1
2137,7,57,1,433.72133304364996,1,3
2138,7,57,2,1966.65951877367,2,2
2139,7,57,1,649.662860087119,3,1
2140,7,58,2,500.20912021864194,1,2
2141,7,58,1,800.004032091238,2,1
2142,7,59,2,583.5244007175789,1,2
2143,7,59,1,583.323161466978,2,1
2144,7,60,2,366.71743472106795,1,2
2145,7,60,1,666.7777331313121,2,1
2146,7,61,1,300.195924239233,1,2
2147,7,61,2,933.328201645054,2,1
2148,7,62,2,383.381810388528,1,2
2149,7,62,1,933.338831644505,2,1
2150,7,63,1,416.715693543665,1,2
2151,7,63,2,983.4741825470699,2,1
2152,7,64,1,416.717526386492,1,2
2153,7,64,2,1983.47381595522,2,1
2154,7,65,1,366.883484646678,1,2
2155,7,65,2,933.167283423245,2,1
2156,7,66,2,483.537046937272,1,2
2157,7,66,1,1783.3183961920397,2,1
2158,7,67,2,483.50772249977996,1,2
2159,7,67,1,1916.6542952880302,2,1
2160,7,68,1,416.862315963954,1,2
2161,7,68,2,716.6579610202459,2,1
2162,7,69,2,833.737828070298,1,2
2163,7,69,1,800.041787442751,2,1
2164,7,70,2,633.533656247891,1,2
2165,7,70,1,566.647789091803,2,1
2166,7,71,1,466.770402039401,1,3
2167,7,71,2,1733.6800955236,2,2
2168,7,71,1,566.439585061744,3,1
2169,7,72,2,600.183644681238,1,2
2170,7,72,1,633.164900704287,2,1
2171,7,73,1,400.198673363775,1,2
2172,7,73,2,1566.5205940604199,2,1
2173,7,74,2,1116.688751732,1,2
2174,7,74,1,533.473724266514,2,1
2175,7,75,2,683.549509732984,1,2
2176,7,75,1,716.504740528762,2,1
2177,7,76,2,500.228547723964,1,2
2178,7,76,1,699.961694888771,2,1
2179,7,77,2,433.384467964061,1,2
2180,7,77,1,716.799818212166,2,1
2181,7,78,1,366.900712717324,1,2
2182,7,78,2,1250.01658673864,2,1
2183,7,79,1,3133.75194044784,1,2
2184,7,79,2,2799.76760339923,2,1
2185,7,80,2,800.432902760804,1,2
2186,7,80,1,866.288014221936,2,1
2187,7,81,1,500.10061974171504,1,2
2188,7,81,2,1316.8060496682301,2,1
2189,7,82,2,566.866256529465,1,2
2190,7,82,1,1000.0080642057599,2,1
2191,7,83,2,700.242110411637,1,2
2192,7,83,1,766.659152228385,2,1
2193,7,84,1,417.07821760792297,1,2
2194,7,84,2,2499.85539366025,2,1
2195,7,85,2,766.880552168004,1,2
2196,7,85,1,783.315097214654,2,1
2197,7,86,2,383.52696655783797,1,2
2198,7,86,1,699.8513615690171,2,1
2199,7,87,2,450.08989796042397,1,4
2200,7,87,1,1850.3123974660398,2,3
2201,7,87,2,1033.1264123087699,3,2
2202,7,87,1,683.178921579383,4,1
2203,7,88,1,450.186302070506,1,2
2204,7,88,2,866.658235900104,2,1
2205,7,89,2,417.06868703477096,1,2
2206,7,89,1,1233.1491388613401,2,1
2207,7,90,1,383.531365194358,1,3
2208,7,90,2,2083.43514439184,2,2
2209,7,90,1,1033.38593407534,3,1
2210,7,91,2,450.37031325045996,1,2
2211,7,91,1,1516.5058402344598,2,1
2212,7,92,2,416.71862604562205,1,2
2213,7,92,1,1467.05265028868,2,1
2214,7,93,2,400.055349920876,1,2
2215,7,93,1,1383.39683914091,2,1
2216,7,94,1,783.5320984013381,1,2
2217,7,94,2,4383.323161397129,2,1
2218,7,95,2,566.730630700476,1,2
2219,7,95,1,816.791937220842,2,1
2220,7,96,2,383.52696655783797,1,2
2221,7,96,1,933.1925758160651,2,1
2222,7,97,1,350.05672450643,1,2
2223,7,97,2,1133.48508765921,2,1
2224,7,98,2,483.554641599767,1,2
2225,7,98,1,933.170215808786,2,1
2226,7,99,2,983.379977638833,1,3
2227,7,99,1,2133.4971839096397,2,2
2228,7,99,2,1049.8336751479699,3,1
2229,7,100,2,433.533656294458,1,3
2230,7,100,1,1416.5166534949099,2,2
2231,7,100,2,1066.8000931618699,3,1
2232,7,101,1,1633.5347559070199,1,2
2233,7,101,2,983.30483364407,2,1
2234,7,102,2,516.7250407394021,1,2
2235,7,102,1,1483.46043669153,2,1
2236,7,103,2,500.21791772451303,1,2
2237,7,103,1,1583.3147305529599,2,1
2238,7,104,2,450.027583399788,1,2
2239,7,104,1,849.982130341232,2,1
2240,7,105,1,400.04838537424797,1,2
2241,7,105,2,650.335123995319,2,1
2242,7,106,1,500.209120335057,1,2
2243,7,106,2,999.984971131198,2,1
2244,7,107,1,366.88605055678596,1,2
2245,7,107,2,1883.16059368663,2,1
2246,7,108,1,500.100986217149,1,2
2247,7,108,2,1133.48105549812,2,1
2248,7,109,2,467.09040564019205,1,2
2249,7,109,1,1533.09873735998,2,1
2250,7,110,2,816.8678143993021,1,2
2251,7,110,1,1400.00513172708,2,1
2252,7,111,2,550.033631618135,1,2
2253,7,111,1,750.0138374743981,2,1
2254,7,112,1,650.442891521379,1,2
2255,7,112,2,749.773376621306,2,1
2256,7,113,2,483.53228170890407,1,2
2257,7,113,1,583.3389232866471,2,1
2258,7,114,1,516.868364182301,1,2
2259,7,114,2,683.181853964925,2,1
2260,7,115,1,666.9261883944271,1,2
2261,7,115,2,949.7876723762599,2,1
2262,7,116,1,416.864881990477,1,2
2263,7,116,2,733.3172048674901,2,1
2264,7,117,1,866.869005723856,1,2
2265,7,117,2,1066.65237096604,2,1
2266,7,118,1,416.88284312840597,1,2
2267,7,118,2,599.968109629117,2,1
2268,7,119,1,400.052417535335,1,2
2269,7,119,2,883.4604367148129,2,1
2270,7,120,2,483.527149888687,1,2
2271,7,120,1,999.9934020452199,2,1
2272,7,121,1,367.10745037999,1,3
2273,7,121,2,1016.4019215153501,2,2
2274,7,121,1,1850.0063230749201,3,1
2275,7,122,1,416.87074676156,1,2
2276,7,122,2,683.163892826997,2,1
2277,7,123,2,500.04673586227005,1,2
2278,7,123,1,983.330125920475,2,1
2279,7,124,1,350.216543069109,1,2
2280,7,124,2,1133.3190376171801,2,1
2281,7,125,2,566.866989596747,1,2
2282,7,125,1,1350.00100801699,2,1
2283,7,126,1,483.720325049944,1,2
2284,7,126,2,849.6481977635989,2,1
2285,7,127,1,883.5330147994679,1,2
2286,7,127,2,1116.6619930882,2,1
2287,7,128,1,466.866439790465,1,2
2288,7,128,2,766.657686093822,2,1
2289,7,129,2,350.19198374357103,1,2
2290,7,129,1,1266.6684994474099,2,1
2291,7,130,2,400.049485033378,1,2
2292,7,130,1,733.473357744515,2,1
2293,7,131,2,483.53118204977403,1,2
2294,7,131,1,1866.6516378289102,2,1
2295,7,132,2,633.381902007386,1,2
2296,7,132,1,666.810356662609,2,1
2297,7,133,1,433.535122545436,1,2
2298,7,133,2,666.6373421903701,2,1
2299,7,134,2,433.531090384349,1,2
2300,7,134,1,749.985979287885,2,1
2301,7,135,1,450.249716406688,1,2
2302,7,135,2,649.987995275296,2,1
2303,7,136,1,416.697365813889,1,2
2304,7,136,2,1150.1413990045,2,1
2305,7,137,1,316.859566839412,1,2
2306,7,137,2,516.522335121408,2,1
2307,7,138,2,333.761104382575,1,2
2308,7,138,1,716.4295964175841,2,1
2309,7,139,2,800.205271458253,1,2
2310,7,139,1,933.172781718895,2,1
2311,7,140,2,1016.7182594304901,1,2
2312,7,140,1,566.805041627958,2,1
2313,7,141,2,516.866897931322,1,2
2314,7,141,1,599.971408606507,2,1
2315,7,142,1,350.387358223088,1,2
2316,7,142,2,516.34052337613,2,1
2317,7,143,1,317.097461782396,1,2
2318,7,143,2,1449.74313571583,2,1
2319,7,144,1,400.04325367044703,1,4
2320,7,144,2,1350.16559169162,2,3
2321,7,144,1,1349.9661852838499,3,2
2322,7,144,2,949.8631828464571,4,1
2323,7,145,2,400.20527143497003,1,2
2324,7,145,1,716.510605416261,2,1
2325,7,146,2,333.53347296360903,1,2
2326,7,146,1,1083.31711322535,2,1
2327,7,147,1,400.19977313932,1,2
2328,7,147,2,783.3257272141051,2,1
2329,7,148,2,400.195740978234,1,2
2330,7,148,1,849.9821304576469,2,1
2331,7,149,2,433.543919818476,1,2
2332,7,149,1,699.8414645204319,2,1
2333,7,150,1,400.05131787620496,1,2
2334,7,150,2,617.107908707112,2,1
2335,7,151,1,483.524950570427,1,2
2336,7,151,2,1133.18964338396,2,1
2337,7,152,2,500.077160075307,1,2
2338,7,152,1,816.66474218946,2,1
2339,7,153,1,1033.5321900202,1,2
2340,7,153,2,916.519036167301,2,1
2341,7,154,1,433.53768833912903,1,2
2342,7,154,2,866.510147228837,2,1
2343,7,155,2,350.196382380091,1,2
2344,7,155,1,883.3343413425611,2,1
2345,7,156,2,350.0556248473,1,2
2346,7,156,1,750.158627168275,2,1
2347,7,157,2,416.859383578412,1,2
2348,7,157,1,816.65924389381,2,1
2349,7,158,1,400.20783722866304,1,3
2350,7,158,2,1066.5042822947698,2,2
2351,7,158,1,1150.3279762109698,3,1
2352,7,159,2,566.874687327072,1,2
2353,7,159,1,1433.2121865591,2,1
2354,7,160,1,400.221766438335,1,2
2355,7,160,2,833.3203205838801,2,1
2356,7,161,1,450.198398553766,1,2
2357,7,161,2,1233.3195874234698,2,1
2358,7,162,1,366.884584305808,1,2
2359,7,162,2,866.49841745384,2,1
2360,7,163,1,450.19803196191805,1,2
2361,7,163,2,849.9253141926599,2,1
2362,7,164,1,350.04975995980203,1,2
2363,7,164,2,1483.48023067228,2,1
2364,7,165,1,366.71780131291604,1,2
2365,7,165,2,683.472533011809,2,1
2366,7,166,1,650.192900095135,1,2
2367,7,166,2,1166.66831623297,2,1
2368,7,167,2,550.199314835481,1,2
2369,7,167,1,566.632393747568,2,1
2370,7,168,1,433.385934098624,1,2
2371,7,168,2,1349.99587631319,2,1
2372,7,169,1,366.852693958208,1,2
2373,7,169,2,1916.8668979546103,2,1
2374,7,170,2,950.047927210107,1,2
2375,7,170,1,2000.01869432162,2,1
2376,7,171,1,550.049026845954,1,2
2377,7,171,2,916.8016510084269,2,1
2378,7,172,2,433.38116887025495,1,2
2379,7,172,1,666.808157344349,2,1
2380,7,173,1,616.922064684331,1,2
2381,7,173,2,749.988911673427,2,1
2382,7,174,1,383.751665591262,1,2
2383,7,174,2,783.095530001447,2,1
2384,7,175,1,400.19097574986506,1,2
2385,7,175,2,666.666300036013,2,1
2386,7,176,2,466.88550070393796,1,2
2387,7,176,1,699.827168718912,2,1
2388,7,177,1,316.860299906693,1,2
2389,7,177,2,899.9946849653501,2,1
2390,7,178,2,366.861491231248,1,2
2391,7,178,1,1683.3427721867301,2,1
2392,7,179,2,416.717526386492,1,2
2393,7,179,1,633.458512253128,2,1
2394,7,180,2,650.02575062681,1,3
2395,7,180,1,1400.16788267531,2,2
2396,7,180,2,1833.32288649399,3,1
2397,7,181,2,483.53191511705495,1,2
2398,7,181,1,1416.5950965834802,2,1
2399,7,182,2,616.712761111557,1,2
